timestamp,hvac_status,lighting_status,ventilation_status,equipment_load
2024-01-01 08:05:00,off,off,medium,0.7646470269521426
2024-01-01 08:06:00,cooling,on,medium,0.5204361955377192
2024-01-01 08:07:00,off,off,medium,0.3975030936355094
2024-01-01 08:08:00,off,on,medium,0.45087958229464553
2024-01-01 08:09:00,off,off,medium,0.4288401014305371
2024-01-01 08:10:00,cooling,off,medium,0.7389960115536132
2024-01-01 08:11:00,off,off,medium,0.5822037687755892
2024-01-01 08:12:00,cooling,on,medium,0.72517841878259
2024-01-01 08:13:00,off,off,medium,0.5497318084545761
2024-01-01 08:14:00,cooling,on,medium,0.8338413615023432
2024-01-01 08:15:00,off,off,medium,0.8901121846336408
2024-01-01 08:16:00,cooling,off,medium,0.701905505221567
2024-01-01 08:17:00,off,off,medium,0.8182875343417313
2024-01-01 08:18:00,cooling,on,medium,0.6047599603032376
2024-01-01 08:19:00,off,off,medium,0.8607725042123449
2024-01-01 08:20:00,cooling,on,medium,0.7989518914036968
2024-01-01 08:21:00,off,off,medium,0.8950671430596235
2024-01-01 08:22:00,cooling,on,medium,0.6738562411966684
2024-01-01 08:23:00,off,off,medium,0.7675240441609372
2024-01-01 08:24:00,cooling,on,medium,0.6257208839869282
2024-01-01 08:25:00,off,off,medium,0.4554720625628537
2024-01-01 08:26:00,cooling,on,medium,0.5128531026778547
2024-01-01 08:27:00,off,off,medium,0.8364032488387898
2024-01-01 08:28:00,cooling,on,medium,0.33356876795917234
2024-01-01 08:29:00,off,off,medium,0.654887931644645
2024-01-01 08:30:00,cooling,on,medium,0.5234904195024652
2024-01-01 08:31:00,off,off,medium,0.5320155228033334
2024-01-01 08:32:00,cooling,on,medium,0.8307427238482605
2024-01-01 08:33:00,off,off,medium,0.812293424727736
2024-01-01 08:34:00,cooling,on,medium,0.6593054253434812
2024-01-01 08:35:00,off,off,medium,0.4637513084426004
2024-01-01 08:36:00,cooling,on,medium,0.5852738076972144
2024-01-01 08:37:00,off,off,medium,0.5449760362735296
2024-01-01 08:38:00,cooling,on,medium,0.5121708175214972
2024-01-01 08:39:00,off,off,medium,0.3616713471343779
2024-01-01 08:40:00,cooling,on,medium,0.6258683320291922
2024-01-01 08:41:00,off,off,medium,0.4810987787246902
2024-01-01 08:42:00,cooling,on,medium,0.6964847657565171
2024-01-01 08:43:00,off,off,medium,0.49152236149531847
2024-01-01 08:44:00,cooling,off,medium,0.558698095880881
2024-01-01 08:45:00,off,off,medium,0.33141622451664454
2024-01-01 08:46:00,cooling,on,medium,0.8955228419432866
2024-01-01 08:47:00,off,off,medium,0.6045662299651056
2024-01-01 08:48:00,cooling,on,medium,0.31454255649850366
2024-01-01 08:49:00,off,off,medium,0.6247383952566865
2024-01-01 08:50:00,cooling,on,medium,0.8222123995833899
2024-01-01 08:51:00,off,off,medium,0.7635312805597216
2024-01-01 08:52:00,cooling,on,medium,0.7205440104776726
2024-01-01 08:53:00,off,off,medium,0.38367879275942096
2024-01-01 08:54:00,cooling,on,medium,0.6946422473924835
2024-01-01 08:55:00,off,off,medium,0.7597790268073563
2024-01-01 08:56:00,cooling,on,medium,0.643451438379298
2024-01-01 08:57:00,off,off,medium,0.835649402712211
2024-01-01 08:58:00,cooling,on,medium,0.4661938690709313
2024-01-01 08:59:00,off,off,medium,0.44528681984355034
2024-01-01 09:00:00,cooling,on,medium,0.8217418469655877
2024-01-01 09:01:00,off,off,medium,0.6752389457948715
2024-01-01 09:02:00,cooling,on,medium,0.3008683323125996
2024-01-01 09:03:00,off,off,medium,0.5118788451066315
2024-01-01 09:04:00,cooling,on,medium,0.8147135914888048
2024-01-01 09:05:00,off,off,medium,0.316391706985046
2024-01-01 09:06:00,cooling,on,medium,0.3019487569569053
2024-01-01 09:07:00,off,off,medium,0.46875557431507786
2024-01-01 09:08:00,cooling,on,medium,0.8484000222055668
2024-01-01 09:09:00,off,off,medium,0.8408865488820099
2024-01-01 09:10:00,cooling,on,medium,0.6112571674809049
2024-01-01 09:11:00,off,off,medium,0.6319421226837736
2024-01-01 09:12:00,cooling,on,medium,0.4992048067903133
2024-01-01 09:13:00,off,off,medium,0.4462419972166859
2024-01-01 09:14:00,cooling,on,medium,0.789133112527271
2024-01-01 09:15:00,off,off,medium,0.36377691629978487
2024-01-01 09:16:00,cooling,on,medium,0.5924126225271815
2024-01-01 09:17:00,off,off,medium,0.6806383556982507
2024-01-01 09:18:00,cooling,on,medium,0.36220817422261753
2024-01-01 09:19:00,off,off,medium,0.6117642572834077
2024-01-01 09:20:00,cooling,on,medium,0.646512772747466
2024-01-01 09:21:00,off,off,medium,0.745497636304419
2024-01-01 09:22:00,cooling,on,medium,0.44090162948851974
2024-01-01 09:23:00,off,off,medium,0.475996501974455
2024-01-01 09:24:00,cooling,on,medium,0.6417126879798201
2024-01-01 09:25:00,off,off,medium,0.8898758459889686
2024-01-01 09:26:00,cooling,on,medium,0.43049590969206863
2024-01-01 09:27:00,off,off,medium,0.8915422962740784
2024-01-01 09:28:00,cooling,on,medium,0.7286055198326888
2024-01-01 09:29:00,off,off,medium,0.795649241778014
2024-01-01 09:30:00,cooling,on,medium,0.35378476094180356
2024-01-01 09:31:00,off,off,medium,0.4802521124583794
2024-01-01 09:32:00,cooling,on,medium,0.33464176779058863
2024-01-01 09:33:00,off,off,medium,0.5229281970019052
2024-01-01 09:34:00,cooling,on,medium,0.8887737959520312
2024-01-01 09:35:00,off,off,medium,0.3631638373238031
2024-01-01 09:36:00,cooling,on,medium,0.6374236694227198
2024-01-01 09:37:00,off,off,medium,0.3036423736882874
2024-01-01 09:38:00,cooling,on,medium,0.7276096896264377
2024-01-01 09:39:00,off,off,medium,0.41831561542322465
2024-01-01 09:40:00,cooling,on,medium,0.37775072227485773
2024-01-01 09:41:00,off,off,medium,0.5022106872964726
2024-01-01 09:42:00,cooling,on,medium,0.762626578763389
2024-01-01 09:43:00,off,off,medium,0.36396785178672647
2024-01-01 09:44:00,cooling,on,medium,0.43790339747921725
2024-01-01 09:45:00,off,off,medium,0.3050786529703857
2024-01-01 09:46:00,cooling,on,medium,0.8810489176173708
2024-01-01 09:47:00,off,off,medium,0.6552873599933183
2024-01-01 09:48:00,cooling,on,medium,0.7319397818308198
2024-01-01 09:49:00,off,off,medium,0.6908299026936088
2024-01-01 09:50:00,cooling,on,medium,0.38661873532180463
2024-01-01 09:51:00,off,off,medium,0.6569639633963965
2024-01-01 09:52:00,cooling,on,medium,0.37884935708475725
2024-01-01 09:53:00,off,off,medium,0.5407418723778767
2024-01-01 09:54:00,cooling,on,medium,0.6413778815551758
2024-01-01 09:55:00,off,off,medium,0.6353286684612935
2024-01-01 09:56:00,cooling,on,medium,0.37144405558964455
2024-01-01 09:57:00,off,off,medium,0.3206615817879133
2024-01-01 09:58:00,cooling,on,medium,0.7789405883242884
2024-01-01 09:59:00,off,off,medium,0.7355534621976032
2024-01-01 10:00:00,idle,on,medium,0.34909134273884285
2024-01-01 10:01:00,off,off,medium,0.37644931128093206
2024-01-01 10:02:00,idle,on,medium,0.8355502658337723
2024-01-01 10:03:00,off,off,medium,0.761477340973068
2024-01-01 10:04:00,idle,on,medium,0.8976961777300045
2024-01-01 10:05:00,off,off,medium,0.45239246952301304
2024-01-01 10:06:00,idle,on,medium,0.5926817933212889
2024-01-01 10:07:00,off,off,medium,0.4418757456374134
2024-01-01 10:08:00,cooling,on,medium,0.6736800830863858
2024-01-01 10:09:00,off,off,medium,0.3692485434547908
2024-01-01 10:10:00,cooling,on,medium,0.3763459036458199
2024-01-01 10:11:00,off,off,medium,0.3431327348430736
2024-01-01 10:12:00,idle,on,medium,0.7161516493585003
2024-01-01 10:13:00,off,off,medium,0.596443546459924
2024-01-01 10:14:00,cooling,on,medium,0.6706387298127781
2024-01-01 10:15:00,off,off,medium,0.8275806279536155
2024-01-01 10:16:00,idle,on,medium,0.7441970908532152
2024-01-01 10:17:00,off,off,medium,0.5770337509000146
2024-01-01 10:18:00,idle,on,medium,0.890613593036536
2024-01-01 10:19:00,off,off,medium,0.573753660685184
2024-01-01 10:20:00,idle,on,medium,0.3674704039401199
2024-01-01 10:21:00,off,off,medium,0.8955928483516296
2024-01-01 10:22:00,idle,on,medium,0.3136924380089084
2024-01-01 10:23:00,off,off,medium,0.6299301356926513
2024-01-01 10:24:00,idle,on,medium,0.48545729321982556
2024-01-01 10:25:00,off,off,medium,0.602131290610191
2024-01-01 10:26:00,idle,on,medium,0.635227771556713
2024-01-01 10:27:00,off,off,medium,0.44405753776709256
2024-01-01 10:28:00,cooling,on,medium,0.6341152534423571
2024-01-01 10:29:00,off,off,medium,0.7536366672033226
2024-01-01 10:30:00,idle,on,medium,0.45990590234639905
2024-01-01 10:31:00,off,off,medium,0.5300556799883442
2024-01-01 10:32:00,idle,on,medium,0.46094561589843475
2024-01-01 10:33:00,off,off,medium,0.7923358385929216
2024-01-01 10:34:00,idle,on,medium,0.7349893555257581
2024-01-01 10:35:00,off,off,medium,0.8227178623310445
2024-01-01 10:36:00,idle,on,medium,0.40202993574099555
2024-01-01 10:37:00,off,off,medium,0.3441477828958509
2024-01-01 10:38:00,idle,on,medium,0.371630102315204
2024-01-01 10:39:00,off,off,medium,0.39661099969454183
2024-01-01 10:40:00,idle,on,medium,0.6198495964048815
2024-01-01 10:41:00,off,off,medium,0.882547242217659
2024-01-01 10:42:00,idle,on,medium,0.5143412499700692
2024-01-01 10:43:00,off,off,medium,0.8751049616161233
2024-01-01 10:44:00,idle,on,medium,0.32292047699350784
2024-01-01 10:45:00,off,off,medium,0.8561233216887951
2024-01-01 10:46:00,idle,on,medium,0.4086915643829827
2024-01-01 10:47:00,off,off,medium,0.8474849914316094
2024-01-01 10:48:00,cooling,on,medium,0.3337364580692767
2024-01-01 10:49:00,off,off,medium,0.8689316684970196
2024-01-01 10:50:00,idle,on,medium,0.4204789585913165
2024-01-01 10:51:00,off,off,medium,0.48162843604389644
2024-01-01 10:52:00,idle,on,medium,0.5945654064617749
2024-01-01 10:53:00,off,off,medium,0.5284325287412852
2024-01-01 10:54:00,idle,on,medium,0.70051678155789
2024-01-01 10:55:00,off,off,medium,0.8848846603500464
2024-01-01 10:56:00,idle,on,medium,0.6638558944829644
2024-01-01 10:57:00,off,off,medium,0.7328912456619296
2024-01-01 10:58:00,idle,on,medium,0.3528031501834209
2024-01-01 10:59:00,off,off,medium,0.6766874574420032
2024-01-01 11:00:00,idle,on,medium,0.5723098662278479
2024-01-01 11:01:00,off,off,medium,0.8314694147517772
2024-01-01 11:02:00,idle,on,medium,0.5329266597858612
2024-01-01 11:03:00,off,off,medium,0.7076724864299515
2024-01-01 11:04:00,off,on,medium,0.43689223695544743
2024-01-01 11:05:00,off,off,medium,0.45562352011451757
2024-01-01 11:06:00,idle,on,medium,0.5256734585533642
2024-01-01 11:07:00,off,off,medium,0.4824381225039016
2024-01-01 11:08:00,idle,on,medium,0.45232730363404494
2024-01-01 11:09:00,off,off,medium,0.3298012235404856
2024-01-01 11:10:00,idle,on,medium,0.8020477990514754
2024-01-01 11:11:00,off,off,medium,0.33858091853477057
2024-01-01 11:12:00,idle,on,medium,0.8324193093617807
2024-01-01 11:13:00,off,off,medium,0.37527923344083614
2024-01-01 11:14:00,idle,on,medium,0.3391570422375954
2024-01-01 11:15:00,off,off,medium,0.6378028583884183
2024-01-01 11:16:00,idle,on,medium,0.6014650755448331
2024-01-01 11:17:00,off,off,medium,0.594740741299131
2024-01-01 11:18:00,idle,on,medium,0.6447025965008387
2024-01-01 11:19:00,off,off,medium,0.47223396367149345
2024-01-01 11:20:00,idle,on,medium,0.6977695640577668
2024-01-01 11:21:00,off,off,medium,0.6014413318243099
2024-01-01 11:22:00,idle,on,medium,0.5008460801743951
2024-01-01 11:23:00,off,off,medium,0.7959004001884369
2024-01-01 11:24:00,idle,on,medium,0.736632657796026
2024-01-01 11:25:00,off,off,medium,0.5361662051667733
2024-01-01 11:26:00,idle,on,medium,0.8085706711373237
2024-01-01 11:27:00,off,off,medium,0.8521549500670647
2024-01-01 11:28:00,idle,on,medium,0.6221197602506174
2024-01-01 11:29:00,off,off,medium,0.4289714700941525
2024-01-01 11:30:00,idle,on,medium,0.8494752939281922
2024-01-01 11:31:00,off,off,medium,0.41368777205731033
2024-01-01 11:32:00,idle,on,medium,0.32905393585036147
2024-01-01 11:33:00,off,off,medium,0.4964922053238785
2024-01-01 11:34:00,idle,on,medium,0.7361798066766239
2024-01-01 11:35:00,off,off,medium,0.8539644518121297
2024-01-01 11:36:00,idle,on,medium,0.6823713880886639
2024-01-01 11:37:00,off,off,medium,0.8711031281799961
2024-01-01 11:38:00,idle,on,medium,0.35542250356553795
2024-01-01 11:39:00,off,off,medium,0.336452237752812
2024-01-01 11:40:00,idle,on,medium,0.6625151704461985
2024-01-01 11:41:00,off,off,medium,0.879669793495653
2024-01-01 11:42:00,idle,on,medium,0.6016327853728345
2024-01-01 11:43:00,off,off,medium,0.3309091355635831
2024-01-01 11:44:00,idle,on,medium,0.4327311936464737
2024-01-01 11:45:00,off,off,medium,0.4468757438494624
2024-01-01 11:46:00,idle,on,medium,0.50271427748217
2024-01-01 11:47:00,off,off,medium,0.32616203015172757
2024-01-01 11:48:00,idle,on,medium,0.8429356202987499
2024-01-01 11:49:00,off,off,medium,0.6093383668328971
2024-01-01 11:50:00,idle,on,medium,0.7025584757724654
2024-01-01 11:51:00,off,off,medium,0.3403037021370054
2024-01-01 11:52:00,idle,on,medium,0.3324692806821896
2024-01-01 11:53:00,off,off,medium,0.6518806632243284
2024-01-01 11:54:00,idle,on,medium,0.832377606302525
2024-01-01 11:55:00,off,off,medium,0.6170892005757282
2024-01-01 11:56:00,idle,on,medium,0.826691503542043
2024-01-01 11:57:00,off,off,medium,0.7865947638331436
2024-01-01 11:58:00,idle,on,medium,0.34551227147695246
2024-01-01 11:59:00,off,off,medium,0.42117448463141394
2024-01-01 12:00:00,idle,on,medium,0.6946264014932055
2024-01-01 12:01:00,off,off,medium,0.5661008295300249
2024-01-01 12:02:00,idle,on,medium,0.47441988818815234
2024-01-01 12:03:00,off,off,medium,0.5511803136287875
2024-01-01 12:04:00,idle,on,medium,0.5671197877623806
2024-01-01 12:05:00,off,off,medium,0.8463313504929579
2024-01-01 12:06:00,idle,on,medium,0.3620749702229718
2024-01-01 12:07:00,off,off,medium,0.467838448084569
2024-01-01 12:08:00,idle,on,medium,0.6225388899496285
2024-01-01 12:09:00,off,off,medium,0.7189721559783551
2024-01-01 12:10:00,idle,on,medium,0.6783823733755463
2024-01-01 12:11:00,off,off,medium,0.8649856426424367
2024-01-01 12:12:00,idle,on,medium,0.7773653548916839
2024-01-01 12:13:00,off,off,medium,0.6342461051846582
2024-01-01 12:14:00,idle,on,medium,0.4288096150041045
2024-01-01 12:15:00,off,off,medium,0.5705245388413439
2024-01-01 12:16:00,idle,on,medium,0.7160293465166865
2024-01-01 12:17:00,off,off,medium,0.8027773049016511
2024-01-01 12:18:00,idle,on,medium,0.8758417346534324
2024-01-01 12:19:00,off,off,medium,0.6632716596827506
2024-01-01 12:20:00,idle,on,medium,0.6161516203826596
2024-01-01 12:21:00,off,off,medium,0.31061515387268895
2024-01-01 12:22:00,off,on,medium,0.34325944149010795
2024-01-01 12:23:00,off,off,medium,0.39366299858244014
2024-01-01 12:24:00,idle,on,medium,0.3328559587137768
2024-01-01 12:25:00,off,off,medium,0.5405179432829559
2024-01-01 12:26:00,idle,on,medium,0.5021271270833233
2024-01-01 12:27:00,off,off,medium,0.6824124947210357
2024-01-01 12:28:00,idle,on,medium,0.6213990647600416
2024-01-01 12:29:00,off,off,medium,0.6575824556327159
2024-01-01 12:30:00,idle,on,medium,0.5831863217625926
2024-01-01 12:31:00,off,off,medium,0.4666422891325543
2024-01-01 12:32:00,idle,on,medium,0.8716951889678863
2024-01-01 12:33:00,off,off,medium,0.3518454958560834
2024-01-01 12:34:00,idle,on,medium,0.8633345996791844
2024-01-01 12:35:00,off,off,medium,0.48674282811884084
2024-01-01 12:36:00,idle,on,medium,0.6075968672203784
2024-01-01 12:37:00,off,off,medium,0.3653053936965277
2024-01-01 12:38:00,idle,on,medium,0.3425586410226056
2024-01-01 12:39:00,off,off,medium,0.5577272692311618
2024-01-01 12:40:00,idle,on,medium,0.745018425827807
2024-01-01 12:41:00,off,off,medium,0.46161886652912937
2024-01-01 12:42:00,idle,on,medium,0.6374087333611921
2024-01-01 12:43:00,off,off,medium,0.467190204313691
2024-01-01 12:44:00,idle,on,medium,0.5331678365358246
2024-01-01 12:45:00,off,off,medium,0.8438677910842949
2024-01-01 12:46:00,idle,on,medium,0.8135037752969518
2024-01-01 12:47:00,off,off,medium,0.609610526050578
2024-01-01 12:48:00,idle,on,medium,0.44286337648324725
2024-01-01 12:49:00,off,off,medium,0.4159103476398137
2024-01-01 12:50:00,idle,on,medium,0.8724524118214285
2024-01-01 12:51:00,off,off,medium,0.4216299579064125
2024-01-01 12:52:00,idle,on,medium,0.7849009865475236
2024-01-01 12:53:00,off,off,medium,0.5213821257213224
2024-01-01 12:54:00,idle,on,medium,0.891395908534943
2024-01-01 12:55:00,off,off,medium,0.5208934442176727
2024-01-01 12:56:00,idle,on,medium,0.5109099749464356
2024-01-01 12:57:00,off,off,medium,0.6824781773265739
2024-01-01 12:58:00,idle,on,medium,0.8769100839760917
2024-01-01 12:59:00,off,off,medium,0.8857257634778599
2024-01-01 13:00:00,idle,on,medium,0.7243236878801912
2024-01-01 13:01:00,off,off,medium,0.7527638193818122
2024-01-01 13:02:00,idle,on,medium,0.6380413055838167
2024-01-01 13:03:00,off,off,medium,0.7534654434793993
2024-01-01 13:04:00,idle,on,medium,0.815867792982298
2024-01-01 13:05:00,off,off,medium,0.591657181917014
2024-01-01 13:06:00,idle,on,medium,0.6719173576980619
2024-01-01 13:07:00,off,off,medium,0.6223900171398287
2024-01-01 13:08:00,idle,on,medium,0.6374823681172064
2024-01-01 13:09:00,off,off,medium,0.8340287459243647
2024-01-01 13:10:00,idle,on,medium,0.5133700981233422
2024-01-01 13:11:00,off,off,medium,0.42491041536037455
2024-01-01 13:12:00,idle,on,medium,0.5737680661641775
2024-01-01 13:13:00,off,off,medium,0.4248511142887591
2024-01-01 13:14:00,idle,on,medium,0.5990402553972115
2024-01-01 13:15:00,off,off,medium,0.8421048632142352
2024-01-01 13:16:00,idle,on,medium,0.6704601122894867
2024-01-01 13:17:00,off,off,medium,0.8132597119818468
2024-01-01 13:18:00,idle,on,medium,0.3997145517693071
2024-01-01 13:19:00,off,off,medium,0.8405241555223062
2024-01-01 13:20:00,idle,off,medium,0.6610722986442695
2024-01-01 13:21:00,off,off,medium,0.31905587324428786
2024-01-01 13:22:00,idle,on,medium,0.6798713731710222
2024-01-01 13:23:00,off,off,medium,0.8708381737565509
2024-01-01 13:24:00,idle,on,medium,0.3475002002852172
2024-01-01 13:25:00,off,off,medium,0.6494736782817433
2024-01-01 13:26:00,idle,on,medium,0.8492871617218289
2024-01-01 13:27:00,off,off,medium,0.3058171010006247
2024-01-01 13:28:00,idle,on,medium,0.6785477558794939
2024-01-01 13:29:00,off,off,medium,0.5849413750985777
2024-01-01 13:30:00,idle,on,medium,0.5081935911891664
2024-01-01 13:31:00,off,off,medium,0.6765218939672257
2024-01-01 13:32:00,idle,on,medium,0.33162125675245013
2024-01-01 13:33:00,off,off,medium,0.7518378277724402
2024-01-01 13:34:00,off,on,medium,0.30268768615182456
2024-01-01 13:35:00,off,off,medium,0.48416144627541136
2024-01-01 13:36:00,idle,on,medium,0.602375182610807
2024-01-01 13:37:00,off,off,medium,0.5262133503399311
2024-01-01 13:38:00,idle,on,medium,0.4844855611233495
2024-01-01 13:39:00,off,off,medium,0.7985010872808578
2024-01-01 13:40:00,idle,on,medium,0.8608995445631453
2024-01-01 13:41:00,off,off,medium,0.8242276109435334
2024-01-01 13:42:00,idle,on,medium,0.6134587878299999
2024-01-01 13:43:00,off,off,medium,0.8304985051160898
2024-01-01 13:44:00,idle,on,medium,0.8525169391089262
2024-01-01 13:45:00,off,off,medium,0.5455430382284773
2024-01-01 13:46:00,idle,on,medium,0.47006751570326727
2024-01-01 13:47:00,off,off,medium,0.3589591234879922
2024-01-01 13:48:00,idle,on,medium,0.5874551526295375
2024-01-01 13:49:00,off,off,medium,0.867778152263065
2024-01-01 13:50:00,idle,on,medium,0.6365445168422226
2024-01-01 13:51:00,off,off,medium,0.700537261071703
2024-01-01 13:52:00,idle,on,medium,0.3677302910951086
2024-01-01 13:53:00,off,off,medium,0.38611179848535376
2024-01-01 13:54:00,idle,on,medium,0.5786839571758036
2024-01-01 13:55:00,off,off,medium,0.8707588793902354
2024-01-01 13:56:00,idle,on,medium,0.5164707849549174
2024-01-01 13:57:00,off,off,medium,0.8264904247905203
2024-01-01 13:58:00,idle,on,medium,0.3721731560554269
2024-01-01 13:59:00,off,off,medium,0.6702103241602261
2024-01-01 14:00:00,heating,on,medium,0.660367786146311
2024-01-01 14:01:00,off,off,medium,0.8159248500421612
2024-01-01 14:02:00,heating,on,medium,0.3019900226429409
2024-01-01 14:03:00,off,off,medium,0.41395900031854327
2024-01-01 14:04:00,heating,on,medium,0.431812575257689
2024-01-01 14:05:00,off,off,medium,0.8699796528544426
